,Word,POS,Sentiment
7190,superstitious,noun,negative
7191,support,adj,positive
7192,support,noun,positive
7193,support,verb,positive
7194,supporter,adj,positive
7195,supporter,noun,positive
7196,supportive,adj,positive
7197,supportive,noun,positive
7198,suppose,verb,neutral
7199,supposed,anypos,negative
7200,supposing,anypos,neutral
7201,suppress,verb,negative
7202,suppression,adj,negative
7203,suppression,noun,negative
7204,supremacy,adj,negative
7205,supremacy,noun,negative
7206,supreme,adj,positive
7207,supremely,adverb,positive
7208,supurb,adj,positive
7209,supurbly,anypos,positive
7210,sure,anypos,positive
7211,surely,anypos,positive
7212,surge,noun,positive
7213,surging,adj,positive
7214,surmise,verb,positive
7215,surmount,verb,positive
7216,surpass,verb,positive
7217,surprise,adj,neutral
7218,surprise,noun,neutral
7219,surprise,verb,neutral
7220,surprising,anypos,neutral
7221,surprisingly,anypos,neutral
7222,surrender,adj,negative
7223,surrender,noun,negative
7224,survival,noun,positive
7225,survive,verb,positive
7226,survivor,noun,positive
7227,susceptible,adj,negative
7228,suspect,adj,negative
7229,suspect,noun,negative
7230,suspicion,adj,negative
7231,suspicion,noun,negative
7232,suspicions,adj,negative
7233,suspicions,noun,negative
7234,suspicious,adj,negative
7235,suspicious,anypos,negative
7236,suspicious,anypos,negative
7237,suspiciously,anypos,negative
7238,sustainability,adj,positive
7239,sustainability,noun,positive
7240,sustainable,adj,positive
7241,sustainable,noun,positive
7242,sustained,adj,positive
7243,swagger,verb,negative
7244,swamped,anypos,negative
7245,swear,verb,negative
7246,sweeping,adj,positive
7247,sweet,adj,positive
7248,sweeten,verb,positive
7249,sweetheart,noun,positive
7250,sweetly,adverb,positive
7251,sweetness,noun,positive
7252,swift,adj,positive
7253,swiftness,noun,positive
7254,swindle,verb,negative
7255,swing,adj,neutral
7256,swing,noun,neutral
7257,swipe,adj,negative
7258,swipe,noun,negative
7259,swoon,verb,negative
7260,swore,verb,negative
7261,sworn,adj,positive
7262,sympathetic,adj,negative
7263,sympathetic,noun,negative
7264,sympathetically,anypos,negative
7265,sympathies,adj,negative
7266,sympathies,noun,negative
7267,sympathize,verb,negative
7268,sympathy,adj,negative
7269,sympathy,noun,negative
7270,symptom,noun,negative
7271,syndrome,adj,negative
7272,syndrome,noun,negative
7273,systematic,adj,neutral
7274,taboo,adj,negative
7275,taboo,noun,negative
7276,tact,noun,positive
7277,taint,verb,negative
7278,tainted,anypos,negative
7279,tale,adj,neutral
7280,tale,noun,neutral
7281,talent,adj,positive
7282,talent,noun,positive
7283,talented,adj,positive
7284,tall,adj,neutral
7285,tamper,verb,negative
7286,tangled,adj,negative
7287,tantalize,verb,positive
7288,tantalizing,anypos,positive
7289,tantalizingly,anypos,positive
7290,tantamount,anypos,neutral
7291,tantrum,noun,negative
7292,tardy,adj,negative
7293,tarnish,verb,negative
7294,taste,noun,positive
7295,taste,verb,neutral
7296,tattered,anypos,negative
7297,taunt,noun,negative
7298,taunt,verb,negative
7299,taunting,anypos,negative
7300,tauntingly,anypos,negative
7301,taunts,noun,negative
7302,tawdry,adj,negative
7303,tease,verb,negative
7304,teasingly,anypos,negative
7305,taxing,anypos,negative
7306,tedious,adj,negative
7307,tediously,adverb,negative
7308,temerity,noun,negative
7309,temper,noun,negative
7310,temper,verb,negative
7311,temperance,noun,positive
7312,temperate,adj,positive
7313,tempest,noun,negative
7314,tempt,verb,positive
7315,temptation,noun,negative
7316,tempting,anypos,positive
7317,temptingly,anypos,positive
7318,tenacious,adj,positive
7319,tenaciously,anypos,positive
7320,tenacity,noun,positive
7321,tendency,adj,neutral
7322,tendency,noun,neutral
7323,tender,adj,positive
7324,tenderly,adverb,positive
7325,tenderness,noun,positive
7326,tense,adj,negative
7327,tension,adj,negative
7328,tension,noun,negative
7329,tentative,adj,negative
7330,tentatively,adverb,negative
7331,tenuous,adj,negative
7332,tenuously,adverb,negative
7333,tepid,adj,negative
7334,terrible,adj,negative
7335,terrible,anypos,negative
7336,terribleness,noun,negative
7337,terribly,anypos,negative
7338,terrific,adj,positive
7339,terrific,anypos,positive
7340,terrifically,anypos,positive
7341,terrified,adj,positive
7342,terrify,verb,positive
7343,terrifying,adj,positive
7344,terrifying,anypos,positive
7345,terrifyingly,anypos,positive
7346,terror,noun,negative
7347,terror-genic,adj,negative
7348,terror-genic,noun,negative
7349,terrorism,noun,negative
7350,terrorize,verb,negative
7351,thank,verb,positive
7352,thankful,anypos,positive
7353,thankfully,anypos,positive
7354,thankless,anypos,negative
7355,theoretize,verb,neutral
7356,therefore,anypos,neutral
7357,think,verb,neutral
7358,thinkable,adj,positive
7359,thinkable,noun,positive
7360,thinking,adj,neutral
7361,thinking,noun,neutral
7362,thirst,noun,negative
7363,thirst,verb,negative
7364,thorny,adj,negative
7365,thorny,noun,negative
7366,thorough,adj,positive
7367,though,anypos,neutral
7368,thought,adj,neutral
7369,thought,noun,neutral
7370,thoughtful,adj,positive
7371,thoughtfully,adverb,positive
7372,thoughtfulness,noun,positive
7373,thoughtless,adj,negative
7374,thoughtlessly,anypos,negative
7375,thoughtlessness,noun,negative
7376,thrash,verb,negative
7377,threat,adj,negative
7378,threat,noun,negative
7379,threaten,verb,negative
7380,threatening,adj,negative
7381,threatening,noun,negative
7382,threats,adj,negative
7383,threats,noun,negative
7384,thrift,noun,positive
7385,thrifty,adj,positive
7386,thrill,noun,positive
7387,thrill,verb,positive
7388,thrilling,anypos,positive
7389,thrillingly,anypos,positive
7390,thrills,noun,positive
7391,thrive,verb,positive
7392,thriving,adj,positive
7393,throttle,verb,negative
7394,throw,verb,negative
7395,thumb,verb,negative
7396,thumbs,adj,negative
7397,thumbs,noun,negative
7398,thus,anypos,neutral
7399,thusly,anypos,neutral
7400,thwart,verb,negative
7401,tickle,verb,positive
7402,tidy,adj,positive
7403,time-honored,adj,positive
7404,timely,adj,positive
7405,timid,adj,negative
7406,timidity,noun,negative
7407,timidly,adverb,negative
7408,timidness,noun,negative
7409,tingle,verb,positive
7410,tint,verb,neutral
7411,tiny,adj,negative
7412,tire,verb,negative
7413,tired,adj,negative
7414,tiresome,adj,negative
7415,tiring,adj,negative
7416,tiring,noun,negative
7417,tiringly,anypos,negative
7418,titillate,verb,positive
7419,titillating,anypos,positive
7420,titillatingly,anypos,positive
7421,toast,verb,positive
7422,togetherness,noun,positive
7423,toil,verb,negative
7424,tolerable,adj,positive
7425,tolerably,adverb,positive
7426,tolerance,adj,positive
7427,tolerance,noun,positive
7428,tolerant,adj,positive
7429,tolerantly,anypos,positive
7430,tolerate,verb,positive
7431,toleration,noun,positive
7432,toll,adj,negative
7433,toll,noun,negative
7434,too,anypos,negative
7435,top,adj,positive
7436,topple,verb,negative
7437,torment,noun,negative
7438,torment,verb,negative
7439,tormented,adj,negative
7440,torrent,noun,negative
7441,torrid,anypos,positive
7442,torridly,anypos,positive
7443,torture,noun,negative
7444,torture,verb,negative
7445,tortured,adj,negative
7446,tortuous,adj,negative
7447,torturous,adj,negative
7448,torturously,anypos,negative
7449,totalitarian,adj,negative
7450,tradition,noun,positive
7451,traditional,adj,positive
7452,touch,verb,neutral
7453,touches,adj,neutral
7454,touches,noun,neutral
7455,touchy,adj,negative
7456,toughness,adj,negative
7457,toughness,noun,negative
7458,toxic,adj,negative
7459,traduce,verb,negative
7460,tragedy,adj,negative
7461,tragedy,noun,negative
7462,tragic,adj,negative
7463,tragically,anypos,negative
7464,traitor,noun,negative
7465,traitorous,adj,negative
7466,traitorously,adj,negative
7467,traitorously,anypos,negative
7468,tramp,noun,negative
7469,trample,verb,negative
7470,tranquil,adj,positive
7471,tranquility,adj,positive
7472,tranquility,noun,positive
7473,transgress,verb,negative
7474,transgression,noun,negative
7475,transparency,adj,neutral
7476,transparency,noun,neutral
7477,transparent,adj,neutral
7478,transparent,noun,neutral
7479,transport,verb,neutral
7480,trauma,adj,negative
7481,trauma,noun,negative
7482,traumatic,adj,negative
7483,traumatic,anypos,negative
7484,traumatically,anypos,negative
7485,traumatize,verb,negative
7486,traumatized,adj,negative
7487,travesties,noun,negative
7488,travesty,noun,negative
7489,travesty,verb,negative
7490,treacherous,adj,negative
7491,treacherously,adverb,negative
7492,treachery,noun,negative
7493,treason,noun,negative
7494,treasonous,adj,negative
7495,treasure,verb,positive
7496,treat,noun,positive
7497,tremendous,anypos,positive
7498,tremendously,anypos,positive
7499,trendy,adj,positive
7500,trepidation,noun,positive
7501,trial,noun,negative
7502,tribute,noun,positive
7503,trick,adj,negative
7504,trick,noun,negative
7505,tricky,adj,negative
7506,tricky,noun,negative
7507,trickery,noun,negative
7508,trim,adj,positive
7509,triumph,noun,positive
7510,triumph,verb,positive
7511,triumphal,adj,positive
7512,triumphant,adj,positive
7513,triumphant,verb,positive
7514,triumphantly,anypos,positive
7515,trivial,adj,negative
7516,trivial,noun,negative
7517,trivialize,verb,negative
7518,trivially,anypos,negative
7519,trouble,adj,negative
7520,trouble,anypos,negative
7521,trouble,noun,negative
7522,trouble,verb,negative
7523,troublemaker,adj,negative
7524,troublemaker,noun,negative
7525,troublesome,adj,negative
7526,troublesome,anypos,negative
7527,troublesomely,anypos,negative
7528,troubling,anypos,negative
7529,troublingly,anypos,negative
7530,truant,adj,negative
7531,truculent,adj,positive
7532,truculently,anypos,positive
7533,TRUE,anypos,positive
7534,truly,anypos,positive
7535,trump,verb,positive
7536,trumpet,verb,positive
7537,trust,adj,positive
7538,trust,noun,positive
7539,trust,verb,positive
7540,trusting,anypos,positive
7541,trustingly,anypos,positive
7542,trustworthiness,noun,positive
7543,trustworthy,adj,positive
7544,truth,anypos,positive
7545,truthful,adj,positive
7546,truthfully,adverb,positive
7547,truthfulness,noun,positive
7548,try,verb,negative
7549,trying,adj,negative
7550,tumultuous,adj,negative
7551,turbulent,adj,negative
7552,turmoil,noun,negative
7553,twinkly,anypos,positive
7554,twist,noun,negative
7555,twist,verb,negative
7556,twisted,adj,negative
7557,twists,adj,negative
7558,twists,noun,negative
7559,tyrannical,adj,negative
7560,tyrannically,anypos,negative
7561,tyranny,noun,negative
7562,tyrant,noun,negative
7563,ugh,anypos,negative
7564,ugliness,adj,negative
7565,ugliness,noun,negative
7566,ugly,adj,negative
7567,ulterior,adj,negative
7568,ultimate,anypos,positive
7569,ultimately,anypos,positive
7570,ultimatum,noun,negative
7571,ultimatums,adj,negative
7572,ultimatums,noun,negative
7573,ultra,adj,positive
7574,ultra-hardline,adj,negative
7575,ultra-hardline,noun,negative
7576,unabashed,adj,positive
7577,unabashedly,anypos,positive
7578,unable,adj,negative
7579,unacceptable,adj,negative
7580,unacceptablely,anypos,negative
7581,unaccustomed,adj,negative
7582,unanimous,adj,positive
7583,unassailable,adj,positive
7584,unassailable,noun,positive
7585,unattractive,adj,negative
7586,unaudited,adj,neutral
7587,unauthentic,adj,negative
7588,unavailable,adj,negative
7589,unavoidable,adj,negative
7590,unavoidably,adverb,negative
7591,unbiased,adj,positive
7592,unbearable,adj,negative
7593,unbearablely,adverb,negative
7594,unbelievable,anypos,negative
7595,unbelievably,anypos,negative
7596,unbosom,verb,positive
7597,unbound,adj,positive
7598,unbroken,adj,positive
7599,uncertain,adj,negative
7600,uncivil,adj,negative
7601,uncivilized,adj,negative
7602,uncivilized,noun,negative
7603,unclean,adj,negative
7604,unclear,adj,negative
7605,uncollectible,adj,negative
7606,uncomfortable,adj,negative
7607,uncommon,adj,positive
7608,uncommonly,anypos,positive
7609,uncompetitive,adj,negative
7610,uncompromising,adj,negative
7611,uncompromisingly,anypos,negative
7612,unconcerned,adj,positive
7613,unconditional,adj,positive
7614,unconfirmed,adj,negative
7615,unconstitutional,adj,negative
7616,uncontrolled,adj,negative
7617,unconventional,adj,positive
7618,unconvincing,adj,negative
7619,unconvincingly,anypos,negative
7620,uncouth,adj,negative
7621,undaunted,adj,positive
7622,undecided,adj,negative
7623,undefined,adj,negative
7624,undependability,noun,negative
7625,undependable,adj,negative
7626,underdog,adj,negative
7627,underdog,noun,negative
7628,underestimate,verb,negative
7629,underlings,adj,negative
7630,underlings,noun,negative
7631,undermine,verb,negative
7632,underpaid,adj,negative
7633,understand,verb,positive
7634,understandable,adj,positive
7635,understanding,adj,positive
7636,understanding,noun,positive
7637,understood,verb,positive
7638,understate,verb,positive
7639,understated,anypos,positive
7640,understatedly,anypos,positive
7641,undesirable,adj,negative
7642,undetermined,adj,negative
7643,undid,verb,negative
7644,undignified,adj,negative
7645,undisputable,anypos,positive
7646,undisputably,anypos,positive
7647,undisputed,adj,positive
7648,undo,verb,negative
7649,undocumented,adj,negative
7650,undone,verb,negative
7651,undoubted,adj,positive
7652,undoubtedly,adverb,positive
7653,undue,adj,negative
7654,unease,adj,negative
7655,unease,noun,negative
7656,uneasily,anypos,negative
7657,uneasiness,adj,negative
7658,uneasiness,noun,negative
7659,uneasy,adj,negative
7660,uneconomical,adj,negative
7661,unencumbered,adj,positive
7662,unequal,anypos,negative
7663,unequivocal,anypos,positive
7664,unequivocal,anypos,positive
7665,unequivocally,anypos,positive
7666,unethical,adj,negative
7667,uneven,adj,negative
7668,uneventful,adj,negative
7669,unexpected,adj,negative
7670,unexpectedly,anypos,negative
7671,unexplained,adj,negative
7672,unfair,adj,negative
7673,unfairly,adverb,negative
7674,unfaithful,adj,negative
7675,unfaithfully,adverb,negative
7676,unfamiliar,anypos,negative
7677,unfavorable,anypos,negative
7678,unfazed,anypos,positive
7679,unfeeling,adj,negative
7680,unfettered,adj,positive
7681,unfinished,adj,negative
7682,unfit,adj,negative
7683,unforeseen,adj,negative
7684,unforgettable,adj,positive
7685,unfortunate,anypos,negative
7686,unfortunately,anypos,negative
7687,unfounded,adj,negative
7688,unfriendly,adj,negative
7689,unfulfilled,adj,negative
7690,unfunded,adj,negative
7691,ungrateful,adj,negative
7692,ungovernable,adj,negative
7693,ungovernable,noun,negative
7694,unhappily,adverb,negative
7695,unhappiness,noun,negative
